id,tx_datetime,tx_type,tx_amount,bal_after_tx,tx_qty,account_no,stock_code
441,2024-05-17,매수,11764000,16656205,68,2353-2411,004170
442,2024-01-23,매수,2072600,59621920,86,836332-038054,028050
443,2024-01-16,매수,3333300,86598455,82,71890585-02,005290
444,2024-03-22,매수,611100,78433546,7,856-47-723955,095340
445,2024-02-29,매수,1453500,6162304,15,64729240-98,001040
446,2024-01-08,매수,665720,14813618,34,03572721-578,100090
447,2024-05-07,매수,124810,61546769,7,55936753-07,294870
448,2024-03-14,매수,3157000,74387698,70,340-88-306805,103140
449,2024-06-07,매수,5520400,14044123,37,54986895-890,011790
450,2024-01-24,매수,1786100,78075022,53,95266979-58,030200
451,2024-04-23,매수,438480,45971969,72,090560-973563,003620
452,2024-03-13,매수,1257600,47887180,48,040726-552086,002790
453,2024-01-18,매수,1586970,29369389,99,082601-686328,098460
454,2024-01-30,매수,53060,59055621,14,7101-6501,395400
455,2024-05-21,매수,2964750,90047758,67,922-83-065312,112040
456,2024-02-22,매수,2678400,48124267,72,94788506-61,029780
457,2024-03-05,매수,1184650,85986211,43,020311-496729,323410
458,2024-01-26,매수,486720,52028535,32,340-88-306805,035250
459,2024-02-08,매수,58300,80006276,1,355–5187–7017-0,112610
460,2024-05-16,매수,6519400,85242033,37,969963-624062,277810
461,2024-02-23,매수,126400,85163594,1,069-66-726397,039490
462,2024-02-07,매수,6922700,97000027,37,353322-860832,014680
463,2024-02-20,매수,6682500,97217108,33,435-56-352463,035420
464,2024-05-31,매수,3288900,24046566,57,8378-1473,241560
465,2024-05-31,매수,1375000,38750095,25,790–4243–4953-2,328130
466,2024-02-29,매수,5080000,35020922,80,641-26-306904,105560
467,2024-04-03,매수,828390,96330315,53,848–3158–5548-0,006360
468,2024-02-01,매수,458700,95904409,3,480-30-333809,066970
469,2024-05-27,매수,199200,91268995,8,45066823-188,248070
470,2024-03-27,매수,3497700,88245662,89,833–2848–8054-7,006040
471,2024-04-22,매수,72982000,59743270,91,641-26-306904,207940
472,2024-03-27,매수,5006500,49726692,85,786-07-903519,086790
473,2024-06-12,매수,730500,68553036,75,82009831-07,032640
474,2024-02-21,매수,3590800,26370699,94,350–8719–3147-6,005290
475,2024-03-25,매수,988200,85832941,36,389–0705–9923-8,002790
476,2024-01-10,매수,6165500,95007891,95,02373826-37,032830
477,2024-03-21,매수,893200,26409615,44,719385-894569,000080
478,2024-04-29,매수,1973950,20033291,97,99546275-11,272210
479,2024-03-26,매수,2814350,29645291,77,446-18-547257,375500
480,2024-03-21,매수,412300,59416665,14,0343-4625,263750
481,2024-04-11,매수,489280,10158535,88,77104574-44,001740
482,2024-01-15,매수,26585000,33823994,65,077–9419–7196-5,007310
483,2024-02-20,매수,2029500,63004080,41,50901884-154,000990
484,2024-04-26,매수,6052200,38079629,66,19115633-608,399720
485,2024-05-24,매수,86840,76297258,26,103–0770–3122-9,000400
486,2024-03-05,매수,1573200,30184142,72,23089154-83,281740
487,2024-03-14,매수,7725200,31043244,89,949–4477–3165-8,010120
488,2024-01-17,매수,3906000,4668114,42,2650-3802,267260
489,2024-03-05,매수,4567400,7934342,82,915-22-424118,403870
490,2024-02-15,매수,2469600,99632626,36,205–5331–1785-9,052690
491,2024-03-13,매수,53820000,60202108,65,02544489-24,207940
492,2024-05-08,매수,2835000,50881983,54,1132-9572,112610
493,2024-04-23,매수,28224000,10413063,72,08376139-511,051900
494,2024-05-08,매수,25900000,12199835,100,2079-8610,267260
495,2024-05-27,매수,1187550,88946702,39,22307609-44,417200
496,2024-01-04,매수,317850,38278121,39,380–6921–3279-7,003620
497,2024-03-20,매수,32414000,2314030,76,3709-6175,005490
498,2024-04-23,매수,190200,2403780,6,855961-203492,005420
499,2024-03-07,매수,1044200,84576464,23,978365-600759,055550
500,2024-04-23,매수,5122000,9261229,13,28068905-05,004370
501,2024-02-16,매수,20514500,53338982,89,18296934-099,012330
502,2024-03-18,매수,6918400,25205827,92,986-27-660389,041510
503,2024-05-27,매수,129630,35226399,29,0372-8394,395400
504,2024-04-24,매수,5805800,72534825,58,259517-428809,011170
505,2024-03-12,매수,28000,20908694,4,467416-536245,003410
506,2024-01-17,매수,7062300,8003001,57,259080-837415,011170
507,2024-03-19,매수,6184500,71935468,57,31224040-11,185750
508,2024-02-14,매수,2540400,76947554,73,67378090-575,140410
509,2024-01-02,매수,2124000,88973168,9,779–7836–0102-1,012330
510,2024-05-23,매수,1050400,9198859,80,909–1984–8664-5,175330
511,2024-05-13,매수,6204000,8208906,44,33160982-830,005070
512,2024-05-28,매수,3393000,38192626,78,59136542-261,089030
513,2024-04-19,매수,4251500,9256321,55,56842876-12,032830
514,2024-01-03,매수,1830650,67694860,47,618–3336–2937-3,103140
515,2024-01-29,매수,146400,76406710,6,794463-544498,028050
516,2024-03-11,매수,2984800,44085917,91,37259327-018,204320
517,2024-05-13,매수,16224000,80696442,96,32527268-129,018670
518,2024-01-19,매수,2437200,53417474,36,252-91-175889,328130
519,2024-04-15,매수,688560,93340626,76,0363-0435,010140
520,2024-06-10,매수,1422500,6131739,25,69933851-12,002710
521,2024-03-26,매수,2909500,52313023,11,709–2015–9478-2,278470
522,2024-05-02,매수,2028000,36315080,13,724977-270793,005385
523,2024-02-14,매수,5562500,69330232,89,5601-4717,251270
524,2024-01-17,매수,3680100,36029221,47,709–2015–9478-2,108320
525,2024-02-05,매수,1698500,76203155,79,110-23-630835,298380
526,2024-04-03,매수,2352000,10211780,42,2184-9670,112040
527,2024-02-26,매수,6730800,92982634,79,77104574-44,138040
528,2024-02-02,매수,5900700,37155838,89,54986895-890,105560
529,2024-02-15,매수,348600,35017371,7,345221-335934,000210
530,2024-02-07,매수,5738000,10650536,95,99683170-87,042700
531,2024-01-25,매수,431230,65669223,29,0477-6997,034020
532,2024-02-27,매수,4137000,86120846,21,500931-051536,058470
533,2024-05-29,매수,769270,98794168,43,21982667-352,294870
534,2024-05-10,매수,5700000,57863375,38,401324-939797,028260
535,2024-02-05,매수,1095150,97396324,49,405-79-113430,042660
536,2024-04-24,매수,2118000,42470316,60,804–2598–2677-6,009420
537,2024-04-09,매수,5507600,43950949,98,248–8062–6494-2,267270
538,2024-03-05,매수,8998000,10315410,44,033600-280125,039030
539,2024-05-17,매수,12245000,20753914,79,060900-438114,006650
540,2024-01-17,매수,9834000,21063643,44,67378090-575,352820
541,2024-05-08,매수,3953000,28082753,67,2079-8610,361610
542,2024-04-16,매수,7283200,43874552,64,109–3871–7361-3,121600
543,2024-02-20,매수,13741800,67417711,74,060900-438114,005070
544,2024-03-13,매수,1223350,36417799,43,58770203-51,039200
545,2024-03-29,매수,41000,18118840,2,38673885-38,336260
546,2024-05-02,매수,3190000,83337196,100,400806-738750,263750
547,2024-05-09,매수,358680,49627560,84,07532321-168,395400
548,2024-04-24,매수,504000,74302349,8,99683170-87,139480
549,2024-02-14,매수,9367000,56770321,34,05607883-867,348370
550,2024-05-09,매수,192400,74882128,40,201–3630–0102-0,365550
551,2024-04-26,매수,11799200,41759317,86,562–8321–0989-3,042700
552,2024-03-14,매수,2416000,11305927,40,379-47-760474,047050
553,2024-01-05,매수,1914660,64023706,99,32527268-129,100090
554,2024-01-23,매수,5054000,43447217,70,9652-7015,139480
555,2024-04-18,매수,488430,7963765,67,3215-6393,006800
556,2024-04-12,매수,4656000,21145940,60,001-63-550645,003550
557,2024-04-05,매수,1675800,74376292,21,497-79-481818,237690
558,2024-03-15,매수,3767500,82140797,11,924425-126548,457190
559,2024-05-23,매수,314640,42409239,38,602093-294947,139130
560,2024-06-07,매수,6068700,81428555,99,27177661-14,251270
561,2024-04-09,매수,198000,54208955,8,0080-8432,281740
562,2024-02-06,매수,7524000,49084561,57,3649-8618,012450
563,2024-03-18,매수,40450,99784949,1,064–3998–8126-6,081660
564,2024-03-25,매수,1093540,45735563,73,2650-3802,006360
565,2024-02-22,매수,50700,78430146,1,9750-2366,000210
566,2024-05-21,매수,108375,90789205,25,37336133-67,028670
567,2024-03-20,매수,2975700,74761464,91,355587-824737,004020
568,2024-04-22,매수,1041300,8230646,39,542-24-809860,000880
569,2024-05-30,매수,3050300,19876302,59,838314-692137,017670
570,2024-03-14,매수,790500,70105095,85,98806970-48,139130
571,2024-03-29,매수,21675000,65914515,85,25129677-595,012330
572,2024-05-28,매수,3096600,3116844,78,544–1128–6222-4,064350
573,2024-05-30,매수,9669500,3588697,83,24315858-488,282330
574,2024-03-12,매수,902500,64965824,38,29104941-95,015760
575,2024-05-09,매수,919800,5947191,36,767674-458974,028050
576,2024-04-29,매수,1538700,24085198,23,833–2848–8054-7,103140
577,2024-05-13,매수,2192400,83593337,54,07890618-745,017800
578,2024-02-14,매수,3154500,13272888,90,98225420-75,020150
579,2024-06-04,매수,343000,37426967,49,017-70-578764,003410
580,2024-06-12,매수,2145000,71357114,30,6523-2431,095340
581,2024-02-19,매수,2272400,32592559,46,124281-326338,000990
582,2024-04-17,매수,1480800,59721005,24,057177-785186,139480
583,2024-05-29,매수,5964000,79114915,40,241-84-312030,307950
584,2024-01-18,매수,2290050,73984020,63,351487-717069,055550
585,2024-03-11,매수,15975500,22589851,89,285-52-339020,068270
586,2024-05-21,매수,2362200,51850823,93,160–1048–1429-2,298380
587,2024-03-18,매수,8267600,795248,44,48323716-20,014680
588,2024-03-06,매수,6566900,5375586,97,740–1165–2435-4,383220
589,2024-01-17,매수,23124000,61340049,82,91763491-88,247540
590,2024-04-09,매수,22022000,34336124,91,015-37-868273,259960
591,2024-03-08,매수,1670900,71134506,49,281-96-286019,000720
592,2024-02-28,매수,9205300,58775676,97,439-68-064927,001570
593,2024-03-20,매수,680400,18071958,24,265905-985777,000880
594,2024-01-18,매수,818550,53386752,17,855961-203492,393890
595,2024-01-26,매수,3769600,77364265,76,64729240-98,017670
596,2024-02-29,매수,2655400,44760378,17,2604-4821,000660
597,2024-04-24,매수,823050,29123476,31,088946-441637,036460
598,2024-05-23,매수,537600,56323705,42,29222309-57,088980
599,2024-03-27,매수,1044800,25690791,32,65234069-61,005850
600,2024-04-22,매수,3745000,43460169,100,21982667-352,016360
601,2024-05-21,매수,3158150,20681606,83,9034-8909,195940
602,2024-03-05,매수,5766000,52464640,62,694-47-519343,010060
603,2024-03-15,매수,1727550,37276340,99,900–4924–0452-8,294870
604,2024-05-30,매수,35000,68704898,5,542-24-809860,003410
605,2024-02-14,매수,783360,32240485,96,476337-390580,003620
606,2024-05-20,매수,3681600,74798066,78,168–6643–1594-3,004000
607,2024-04-29,매수,5572500,69159844,75,927-04-287479,108320
608,2024-01-18,매수,3594500,53375735,65,5575-7467,071050
609,2024-02-19,매수,4039200,24075294,72,262-31-023366,403870
610,2024-02-28,매수,643950,60331945,27,546–7271–9563-4,214370
611,2024-03-14,매수,8291700,8824305,83,997–7686–9929-8,064760
612,2024-04-15,매수,704700,40007764,29,775377-848582,353200
613,2024-03-18,매수,17930000,64021860,44,40208998-91,373220
614,2024-06-03,매수,661200,51038600,19,96447423-08,006040
615,2024-03-29,매수,708000,81480724,6,466-45-509807,329180
616,2024-02-08,매수,773000,16588865,50,29222309-57,272210
617,2024-02-28,매수,702000,52507007,20,168-17-097458,014820
618,2024-02-26,매수,1221300,75378070,23,939851-951805,047810
619,2024-05-07,매수,10730000,36504167,58,839-23-828521,086280
620,2024-01-29,매수,3705100,57972923,67,365–9198–0015-4,035720
621,2024-05-31,매수,47150,20626951,1,257–6075–8438-5,055550
622,2024-02-23,매수,337110,50995476,51,8150-7704,001740
623,2024-02-07,매수,2541300,92863419,43,7328-8383,069960
624,2024-04-11,매수,1245600,58108280,18,794-23-035836,005935
625,2024-01-18,매수,54750000,12725302,73,80667969-05,207940
626,2024-05-14,매수,1164800,11080981,56,647-97-272197,281740
627,2024-05-27,매수,401400,50203449,12,72817895-78,036930
628,2024-01-23,매수,4912600,9692580,77,478-68-954915,302440
629,2024-05-30,매수,1305000,20362915,36,5601-4717,005850
630,2024-03-20,매수,13657500,50113071,45,81604242-557,357780
631,2024-03-14,매수,5757000,23586116,30,9300-2542,011070
632,2024-01-15,매수,904650,55671698,37,06495874-88,440110
633,2024-04-04,매수,10601500,33524354,91,839-23-828521,006280
634,2024-04-01,매수,1072170,22135351,99,163990-515643,034220
635,2024-04-16,매수,6664200,79341942,58,238959-979328,001040
636,2024-02-26,매수,1446400,6080193,64,94788506-61,281740
637,2024-03-04,매수,6430000,35167980,20,663-99-640333,051900
638,2024-01-17,매수,3042000,93859080,26,0363-0435,028260
639,2024-04-08,매수,122500,56640485,1,48323716-20,280360
640,2024-05-22,매수,1452000,4619585,8,44447146-187,018670
641,2024-02-13,매수,4237500,10003233,75,9807-8795,267270
642,2024-01-24,매수,243000,70990976,6,36779182-139,213420
643,2024-01-15,매수,915200,19063872,16,797–8832–6230-1,112040
644,2024-03-11,매수,1826850,13642487,95,752–1267–4281-1,085660
645,2024-01-04,매수,12980000,34879088,88,31496684-203,039030
646,2024-02-23,매수,871920,59105999,56,57703722-844,006360
647,2024-02-27,매수,846500,35630403,5,04786625-909,014680
648,2024-02-01,매수,11605600,9740063,89,71890585-02,011780
649,2024-05-02,매수,33060,28312774,2,5993-7091,098460
650,2024-04-30,매수,1937100,44124815,33,549791-477974,086790
651,2024-01-15,매수,4220800,50227539,32,5575-7467,280360
652,2024-03-20,매수,4122900,8751605,81,315-75-909111,078930
653,2024-06-03,매수,9541100,34663642,73,110–3582–8826-2,214450
654,2024-04-24,매수,26873000,47467659,77,122-20-939201,298020
655,2024-02-08,매수,1242150,80968083,39,863-96-651283,009830
656,2024-01-16,매수,1089400,6725211,13,60909497-805,000150
657,2024-05-24,매수,5447100,5102048,67,592900-925553,009970
658,2024-05-16,매수,309600,33230764,60,88110639-254,001740
659,2024-02-26,매수,3280500,29795396,81,95786655-89,081660
660,2024-06-10,매수,372400,70592425,38,056–1027–4474-3,137310
661,2024-04-08,매수,2131800,75083992,68,4833-0055,005850
662,2024-02-29,매수,2770200,25364573,54,5868-3191,047810
663,2024-02-27,매수,3956400,46360758,84,5720-1977,111770
664,2024-04-29,매수,376250,21365771,25,413460-557980,034230
665,2024-02-19,매수,2576600,63507939,26,400806-738750,006110
666,2024-01-11,매수,4503000,6533152,38,19897556-06,329180
667,2024-05-07,매수,6026500,11110555,85,1061-1433,383220
668,2024-05-02,매수,25222500,92942381,95,765–1037–0720-9,051915
669,2024-05-24,매수,6193600,50329974,79,5988-3968,003550
670,2024-02-07,매수,13989500,50485525,49,836655-368046,051915
671,2024-03-14,매수,1492500,63720712,30,88964146-502,078930
672,2024-01-23,매수,5486300,50840405,83,0343-4625,267250
673,2024-01-22,매수,1044700,73439337,31,4546-5316,030200
674,2024-05-23,매수,1060000,3918832,50,23249341-35,003490
675,2024-04-05,매수,18936000,12067894,48,948880-122494,005490
676,2024-05-20,매수,17898000,8565006,76,41283479-48,011070
677,2024-04-04,매수,2469000,31464740,30,1838-6860,003550
678,2024-02-16,매수,891800,692098,13,60516966-46,383220
679,2024-05-28,매수,9976000,72051626,29,400806-738750,000810
680,2024-05-13,매수,924960,56928265,48,159007-322083,003090
681,2024-01-19,매수,4968000,89355683,54,03733449-05,271560
682,2024-03-18,매수,10457600,6034132,76,922-83-065312,011780
683,2024-01-18,매수,3624000,83825573,60,6065-7097,237690
684,2024-03-29,매수,9453500,51488788,37,09157354-29,058470
685,2024-03-27,매수,2670800,58464287,44,380–6921–3279-7,012750
686,2024-04-03,매수,1682600,6196661,94,25633982-468,098460
687,2024-06-05,매수,677350,17584144,31,163990-515643,007070
688,2024-05-21,매수,6208300,20948731,49,8378-1473,005300
689,2024-05-30,매수,3713800,67729882,62,341–7669–0156-0,180640
690,2024-01-29,매수,1775800,43143673,52,257–6075–8438-5,051600
691,2024-05-14,매수,679640,62692853,52,346–2511–0236-0,175330
692,2024-01-12,매수,4657400,88864145,58,357–9954–1972-4,095340
693,2024-03-13,매수,416400,8942104,12,8376-2813,240810
694,2024-05-29,매수,1878750,4358452,45,020311-496729,089030
695,2024-01-15,매수,5652500,45088607,95,22307609-44,138040
696,2024-06-11,매수,8763300,84719145,91,025811-473905,006110
697,2024-01-31,매수,1718100,23549233,83,68747522-196,336260
698,2024-01-18,매수,2332400,2080255,98,61003609-076,028050
699,2024-02-29,매수,1492800,47616835,12,176–2732–9331-1,267260
700,2024-01-31,매수,517240,1438757,67,6065-7097,042670
701,2024-01-31,매수,1726780,26367681,94,94912359-080,030000
702,2024-04-23,매수,5185800,89755278,67,2079-8610,010950
703,2024-05-24,매수,2161250,45950163,91,75524736-561,028050
704,2024-01-18,매수,1676000,40819540,40,836332-038054,213420
705,2024-01-29,매수,2233800,37850516,34,11065997-06,032830
706,2024-04-23,매수,241200,81032774,30,541-19-468083,003690
707,2024-03-25,매수,262500,5548742,42,421927-510305,082640
708,2024-01-12,매수,79090,21995933,22,889–9110–4068-9,028670
709,2024-01-31,매수,396900,15626348,14,5744-0125,064350
710,2024-04-29,매수,1314000,79256881,18,00144528-368,454910
711,2024-04-02,매수,2266000,73783074,55,4878-8684,111770
712,2024-03-13,매수,6887000,11025579,71,09656286-41,028300
713,2024-03-07,매수,4245600,67866047,61,565–9049–7951-6,000100
714,2024-06-05,매수,3707600,87226793,92,836655-368046,120110
715,2024-05-13,매수,13720000,18773000,56,831-73-478157,005380
716,2024-01-24,매수,1387500,93722702,30,5866-7914,012510
717,2024-01-29,매수,1189200,13606523,24,658–1202–9184-8,377300
718,2024-06-12,매수,1831200,74651641,56,50901884-154,001450
719,2024-05-20,매수,1474000,39497884,44,90300518-16,008930
720,2024-03-27,매수,5922800,76384953,67,271-21-238996,041510
721,2024-04-03,매수,942200,31718865,14,3709-6175,105560
722,2024-04-02,매수,1521000,85069235,30,416227-994243,161890
